county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,FIPs,climate_zone,matched_station_fip,distance
Winkler,Winkler,Winkler County,48495,TX,Texas,31.8501,-103.0483,7629,G4804950,3B,G4804950,11.68452128
Pleasants,Pleasants,Pleasants County,54073,WV,West Virginia,39.371,-81.1606,7623,G5400730,4A,G5401070,19.33999615
Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,G1901350,5A,G1901250,25.17670874
Dade,Dade,Dade County,29057,MO,Missouri,37.4321,-93.8503,7584,G2900570,4A,G2900770,33.91876773
Conejos,Conejos,Conejos County,8021,CO,Colorado,37.2007,-106.1916,7579,G0800210,6B,G0800030,27.63899522
Wheeler,Wheeler,Wheeler County,13309,GA,Georgia,32.1171,-82.7246,7568,G1303090,2A,G1302790,24.94705822
Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7568,G4700270,4A,G2100090,43.58889817
Marion,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,7563,G1301970,3A,G1302150,30.98120497
Valley,Valley,Valley County,30105,MT,Montana,48.3653,-106.6675,7553,G3001050,6B,G3001050,11.34832075
Grant,Grant,Grant County,46051,SD,South Dakota,45.1719,-96.7677,7550,G4600510,6A,G2700110,25.518224
Boise,Boise,Boise County,16015,ID,Idaho,43.9891,-115.7303,7549,G1600150,5B,G1600010,44.25848511
Doniphan,Doniphan,Doniphan County,20043,KS,Kansas,39.7881,-95.1468,7549,G2000430,5A,G2900210,15.98704793
Nicholas,Nicholas,Nicholas County,21181,KY,Kentucky,38.3356,-84.0153,7517,G2101810,4A,G2100670,45.52671728
Gilmer,Gilmer,Gilmer County,54021,WV,West Virginia,38.9241,-80.8571,7516,G5400210,4A,G5400970,40.6717488
East Carroll,East Carroll,East Carroll Parish,22035,LA,Louisiana,32.7325,-91.235,7502,G2200350,3A,G2200650,30.08227241
Kingman,Kingman,Kingman County,20095,KS,Kansas,37.5589,-98.1363,7495,G2000950,4A,G2000070,35.7317716
Harney,Harney,Harney County,41025,OR,Oregon,43.0641,-118.968,7454,G4100250,5B,G4100250,35.93536198
Castro,Castro,Castro County,48069,TX,Texas,34.5299,-102.2617,7450,G4800690,4B,G4801170,23.12551735
Worth,Worth,Worth County,19195,IA,Iowa,43.3774,-93.2609,7450,G1901950,6A,G1900330,16.11418842
Adair,Adair,Adair County,19001,IA,Iowa,41.3307,-94.471,7439,G1900010,5A,G1901750,22.72674853
Chariton,Chariton,Chariton County,29041,MO,Missouri,39.5151,-92.9626,7432,G2900410,4A,G2901170,41.53323267
Grant,Grant,Grant County,20067,KS,Kansas,37.5623,-101.308,7430,G2000670,4A,G2000550,47.56459929
Lake,Lake,Lake County,8065,CO,Colorado,39.2025,-106.3448,7417,G0800650,7,G0800650,2.272114817
Elliott,Elliott,Elliott County,21063,KY,Kentucky,38.1179,-83.0976,7414,G2100630,4A,G2100250,39.3883324
Hutchinson,Hutchinson,Hutchinson County,46067,SD,South Dakota,43.3349,-97.7544,7412,G4600670,6A,G4600350,36.1552864
Rappahannock,Rappahannock,Rappahannock County,51157,VA,Virginia,38.6848,-78.1592,7400,G5101570,4A,G5100470,23.45793524
Newton,Newton,Newton County,5101,AR,Arkansas,35.92,-93.2179,7343,G0501010,4A,G0500090,23.99146184
Wallowa,Wallowa,Wallowa County,41063,OR,Oregon,45.5799,-117.181,7330,G4100630,5B,G1600690,56.7219193
Pepin,Pepin,Pepin County,55091,WI,Wisconsin,44.5829,-92.0015,7328,G5500910,6A,G5500330,23.28847503
Lexington,Lexington,Lexington City,51678,VA,Virginia,37.7825,-79.4441,7287,G5106780,4A,G5100170,29.28808193
Jefferson,Jefferson,Jefferson County,28063,MS,Mississippi,31.7342,-91.0373,7286,G2800630,3A,G2800010,19.89655605
Pierce,Pierce,Pierce County,31139,NE,Nebraska,42.2644,-97.6013,7266,G3101390,5A,G3101190,22.647889
Lee,Lee,Lee County,21129,KY,Kentucky,37.5948,-83.7162,7263,G2101290,4A,G2100250,27.82790645
Grand Isle,Grand Isle,Grand Isle County,50013,VT,Vermont,44.7981,-73.2948,7249,G5000130,6A,G3600190,15.71739144
Grant,Grant,Grant County,41023,OR,Oregon,44.4916,-119.0073,7225,G4100230,5B,G4100230,6.921804483
Jefferson,Jefferson,Jefferson County,31095,NE,Nebraska,40.1757,-97.1427,7213,G3100950,5A,G3100670,28.24773003
Ferry,Ferry,Ferry County,53019,WA,Washington,48.4703,-118.5166,7198,G5300190,6B,G5300630,83.33257135
Van Buren,Van Buren,Van Buren County,19177,IA,Iowa,40.7532,-91.95,7196,G1901770,5A,G1901010,20.83317443
Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,7187,G4700950,3A,G4700450,23.9102492
Shannon,Shannon,Shannon County,29203,MO,Missouri,37.1574,-91.4005,7185,G2902030,4A,G2900910,39.41908283
Crook,Crook,Crook County,56011,WY,Wyoming,44.5885,-104.5699,7185,G5600110,6B,G4600810,54.94277179
Dallam,Dallam,Dallam County,48111,TX,Texas,36.2779,-102.6022,7135,G4801110,4B,G4802050,18.03685176
Forest,Forest,Forest County,42053,PA,Pennsylvania,41.513,-79.236,7121,G4200530,5A,G4200650,32.86681638
Brooks,Brooks,Brooks County,48047,TX,Texas,27.0316,-98.2187,7100,G4800470,2A,G4800470,13.88705844
Union,Union,Union County,18161,IN,Indiana,39.6256,-84.9251,7098,G1801610,5A,G3900170,33.06422806
Pocahontas,Pocahontas,Pocahontas County,19151,IA,Iowa,42.7342,-94.6787,7091,G1901510,6A,G1901870,36.55554758
Goliad,Goliad,Goliad County,48175,TX,Texas,28.6571,-97.4264,7085,G4801750,2A,G4800250,26.06852806
Kit Carson,Kit Carson,Kit Carson County,8063,CO,Colorado,39.3055,-102.603,7071,G0800630,5B,G0800630,22.45771265
Tillman,Tillman,Tillman County,40141,OK,Oklahoma,34.3728,-98.9242,7070,G4001410,3A,G4001410,4.37927416
Swisher,Swisher,Swisher County,48437,TX,Texas,34.5304,-101.735,7055,G4804370,4B,G4801890,25.16624776
Blaine,Blaine,Blaine County,30005,MT,Montana,48.4327,-108.9586,7051,G3000050,6B,G3000410,56.15887802
Nemaha,Nemaha,Nemaha County,31127,NE,Nebraska,40.3877,-95.8498,7025,G3101270,5A,G3101310,15.13115369
Bon Homme,Bon Homme,Bon Homme County,46009,SD,South Dakota,42.9885,-97.8846,7020,G4600090,5A,G4601350,35.04506759
Chugach,Chugach,Chugach Census Area,2063,AK,Alaska,60.7228,-145.7754,7015,G0200630,7,G0200200,211.5272235
Caribou,Caribou,Caribou County,16029,ID,Idaho,42.7705,-111.5623,7003,G1600290,6B,G1600190,62.26957438
Fall River,Fall River,Fall River County,46047,SD,South Dakota,43.2394,-103.5275,6979,G4600470,6A,G4600330,34.62608729
Ida,Ida,Ida County,19093,IA,Iowa,42.3869,-95.5135,6979,G1900930,6A,G1900210,23.92710758
Bailey,Bailey,Bailey County,48017,TX,Texas,34.0686,-102.8299,6968,G4800170,4B,G3500090,30.68780367
Beaver,Beaver,Beaver County,49001,UT,Utah,38.357,-113.2355,6962,G4900010,5B,G4900010,15.68651158
La Salle,La Salle,La Salle County,48283,TX,Texas,28.3452,-99.0995,6956,G4802830,2B,G4802830,11.26844761
Powell,Powell,Powell County,30077,MT,Montana,46.8564,-112.9361,6955,G3000770,6B,G3000490,67.13244471
Schuyler,Schuyler,Schuyler County,17169,IL,Illinois,40.158,-90.6151,6953,G1701690,5A,G1701090,25.16834353
Pembina,Pembina,Pembina County,38067,ND,North Dakota,48.7675,-97.5518,6912,G3800670,7,G2700690,42.1210539
Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,G0500950,3A,G0501170,26.1583428
Weston,Weston,Weston County,56045,WY,Wyoming,43.8404,-104.5677,6891,G5600450,6B,G4600330,66.58811386
Wabaunsee,Wabaunsee,Wabaunsee County,20197,KS,Kansas,38.9533,-96.205,6881,G2001970,4A,G2001610,35.11162849
Southeast Fairbanks,Southeast Fairbanks,Southeast Fairbanks Census Area,2240,AK,Alaska,63.8762,-143.213,6849,G0202400,8,G0202400,108.5923067
Refugio,Refugio,Refugio County,48391,TX,Texas,28.3253,-97.1656,6822,G4803910,2A,G4804090,28.69774025
Tucker,Tucker,Tucker County,54093,WV,West Virginia,39.1136,-79.565,6822,G5400930,5A,G5400830,25.34252957
Charles City,Charles City,Charles City County,51036,VA,Virginia,37.3567,-77.0622,6817,G5100360,4A,G5100870,21.21216378
Thurston,Thurston,Thurston County,31173,NE,Nebraska,42.1582,-96.544,6806,G3101730,5A,G1901930,20.08024861
Huerfano,Huerfano,Huerfano County,8055,CO,Colorado,37.6847,-104.9606,6787,G0800550,5B,G0800710,52.05075587
Childress,Childress,Childress County,48075,TX,Texas,34.5291,-100.2076,6784,G4800750,3B,G4800750,8.62381665
Lac qui Parle,Lac qui Parle,Lac qui Parle County,27073,MN,Minnesota,44.9955,-96.1735,6753,G2700730,6A,G2700730,0.727080637
Russell,Russell,Russell County,20167,KS,Kansas,38.9148,-98.7624,6747,G2001670,4A,G2001670,4.194191491
Clinch,Clinch,Clinch County,13065,GA,Georgia,30.915,-82.7063,6737,G1300650,2A,G1300650,10.8185174
Burt,Burt,Burt County,31021,NE,Nebraska,41.8515,-96.3286,6705,G3100210,5A,G3100210,12.04716793
Fremont,Fremont,Fremont County,19071,IA,Iowa,40.7456,-95.6047,6702,G1900710,5A,G1900710,13.26464982
Hancock,Hancock,Hancock County,47067,TN,Tennessee,36.5236,-83.2219,6695,G4700670,4A,G2100130,36.20554694
King and Queen,King and Queen,King and Queen County,51097,VA,Virginia,37.7186,-76.8953,6690,G5100970,4A,G5100570,9.852097984
Galax,Galax,Galax City,51640,VA,Virginia,36.666,-80.9176,6681,G5106400,4A,G5100350,9.521303773
Pershing,Pershing,Pershing County,32027,NV,Nevada,40.4404,-118.4044,6668,G3200270,5B,G3200270,28.16182876
Wolfe,Wolfe,Wolfe County,21237,KY,Kentucky,37.7393,-83.4932,6666,G2102370,4A,G2100250,16.08976297
Clark,Clark,Clark County,29045,MO,Missouri,40.4103,-91.7384,6649,G2900450,5A,G1901110,21.7430277
Buena Vista,Buena Vista,Buena Vista City,51530,VA,Virginia,37.7319,-79.3569,6649,G5105300,4A,G5100310,29.62720368
Dallas,Dallas,Dallas County,5039,AR,Arkansas,33.9699,-92.6544,6645,G0500390,3A,G0501030,25.14247485
Broadwater,Broadwater,Broadwater County,30007,MT,Montana,46.3324,-111.4955,6641,G3000070,6B,G3000490,39.4999751
Kearney,Kearney,Kearney County,31099,NE,Nebraska,40.5067,-98.948,6639,G3100990,5A,G3100190,15.97419805
Surry,Surry,Surry County,51181,VA,Virginia,37.1098,-76.9002,6563,G5101810,4A,G5101830,11.16111509
Fulton,Fulton,Fulton County,21075,KY,Kentucky,36.554,-89.1873,6507,G2100750,4A,G1700030,35.34345019
Wayne,Wayne,Wayne County,19185,IA,Iowa,40.7395,-93.3274,6504,G1901850,5A,G1901170,19.45545147
Randolph,Randolph,Randolph County,13243,GA,Georgia,31.7627,-84.7542,6503,G1302430,3A,G1300990,27.10454302
Norman,Norman,Norman County,27107,MN,Minnesota,47.3265,-96.4553,6500,G2701070,7,G2700270,36.65190419
Wilkin,Wilkin,Wilkin County,27167,MN,Minnesota,46.357,-96.4683,6495,G2701670,6A,G3800770,12.37433365
Rio Blanco,Rio Blanco,Rio Blanco County,8103,CO,Colorado,39.9798,-108.2171,6495,G0801030,6B,G0801030,23.12418812
Henderson,Henderson,Henderson County,17071,IL,Illinois,40.818,-90.9251,6485,G1700710,5A,G1900570,14.03629821
Moore,Moore,Moore County,47127,TN,Tennessee,35.2846,-86.3587,6481,G4701270,4A,G0100890,32.35081666
Howard,Howard,Howard County,31093,NE,Nebraska,41.2201,-98.5171,6461,G3100930,5A,G3100790,23.26392717
Bottineau,Bottineau,Bottineau County,38009,ND,North Dakota,48.7922,-100.8333,6442,G3800090,7,G3800950,112.5716381
Calhoun,Calhoun,Calhoun County,54013,WV,West Virginia,38.8445,-81.1176,6420,G5400130,4A,G5401070,41.14141794
Treutlen,Treutlen,Treutlen County,13283,GA,Georgia,32.4039,-82.5673,6410,G1302830,3A,G1302790,19.88137425
Spink,Spink,Spink County,46115,SD,South Dakota,44.938,-98.3462,6408,G4601150,6A,G4600130,36.09754883
Ellsworth,Ellsworth,Ellsworth County,20053,KS,Kansas,38.6966,-98.2048,6403,G2000530,4A,G2001690,39.03484656
Lafayette,Lafayette,Lafayette County,5073,AR,Arkansas,33.2416,-93.607,6373,G0500730,3A,G0500910,30.7510782
Saguache,Saguache,Saguache County,8109,CO,Colorado,38.0805,-106.2815,6369,G0801090,6B,G0801090,7.864579553
Pawnee,Pawnee,Pawnee County,20145,KS,Kansas,38.1813,-99.2367,6356,G2001450,4A,G2000090,28.10765802
Moody,Moody,Moody County,46101,SD,South Dakota,44.022,-96.6709,6335,G4601010,6A,G4600990,20.14977097
Woodruff,Woodruff,Woodruff County,5147,AR,Arkansas,35.1863,-91.2431,6333,G0501470,3A,G0500670,31.58575268
Brown,Brown,Brown County,17009,IL,Illinois,39.9618,-90.7504,6330,G1700090,5A,G1701490,22.40869993
Presidio,Presidio,Presidio County,48377,TX,Texas,29.9998,-104.2405,6328,G4803770,3B,G4803770,29.72428497
Bear Lake,Bear Lake,Bear Lake County,16007,ID,Idaho,42.2848,-111.3297,6327,G1600070,6B,G4900050,49.95628112
Quitman,Quitman,Quitman County,28119,MS,Mississippi,34.2514,-90.2891,6327,G2801190,3A,G2801430,29.98297576
Antelope,Antelope,Antelope County,31003,NE,Nebraska,42.1769,-98.0667,6310,G3100030,5A,G3100110,30.9072718
Bland,Bland,Bland County,51021,VA,Virginia,37.134,-81.1302,6278,G5100210,4A,G5400550,12.43029558
Pendleton,Pendleton,Pendleton County,54071,WV,West Virginia,38.6807,-79.3509,6249,G5400710,5A,G5400230,25.96906525
Edwards,Edwards,Edwards County,17047,IL,Illinois,38.4165,-88.0533,6233,G1700470,4A,G1701590,22.77126266
Gentry,Gentry,Gentry County,29075,MO,Missouri,40.2121,-94.4099,6231,G2900750,5A,G1900530,45.5905204
Teton,Teton,Teton County,30099,MT,Montana,47.8371,-112.2409,6173,G3000990,6B,G3000350,54.13904897
Osceola,Osceola,Osceola County,19143,IA,Iowa,43.3786,-95.6237,6168,G1901430,6A,G2701050,18.67246266
Menifee,Menifee,Menifee County,21165,KY,Kentucky,37.9414,-83.5989,6149,G2101650,4A,G2100250,31.23532499
Reynolds,Reynolds,Reynolds County,29179,MO,Missouri,37.3623,-90.9691,6138,G2901790,4A,G2901870,46.4334144
Hamlin,Hamlin,Hamlin County,46057,SD,South Dakota,44.6738,-97.1883,6127,G4600570,6A,G4600290,16.22088749
Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6104,G3100350,5A,G3100810,26.40530541
Benson,Benson,Benson County,38005,ND,North Dakota,48.0694,-99.366,6090,G3800050,7,G3800950,29.78958501
Shelby,Shelby,Shelby County,29205,MO,Missouri,39.7978,-92.0766,6087,G2902050,4A,G2900010,38.32707777
Van Buren,Van Buren,Van Buren County,47175,TN,Tennessee,35.696,-85.4526,6083,G4701750,4A,G4700350,30.94890363
Iron,Iron,Iron County,55051,WI,Wisconsin,46.2623,-90.242,6074,G5500510,7,G2600530,19.85322304
Greenwood,Greenwood,Greenwood County,20073,KS,Kansas,37.8778,-96.2326,6049,G2000730,4A,G2001110,31.54732541
Grant,Grant,Grant County,27051,MN,Minnesota,45.9341,-96.0122,6045,G2700510,7,G2701490,25.58309829
Sullivan,Sullivan,Sullivan County,29211,MO,Missouri,40.2106,-93.1115,6045,G2902110,5A,G2901170,39.96020414
Cumberland,Cumberland,Cumberland County,21057,KY,Kentucky,36.7866,-85.3885,6023,G2100570,4A,G2102310,37.1342498
Crowley,Crowley,Crowley County,8025,CO,Colorado,38.3266,-103.7845,6018,G0800250,4B,G0800890,26.9058521
Miller,Miller,Miller County,13201,GA,Georgia,31.164,-84.7308,5984,G1302010,2A,G1300870,15.21271474
Pondera,Pondera,Pondera County,30073,MT,Montana,48.2277,-112.2263,5974,G3000730,6B,G3000350,28.2753219
Essex,Essex,Essex County,50009,VT,Vermont,44.7275,-71.7359,5972,G5000090,6A,G5000050,22.38903488
Sherman,Sherman,Sherman County,20181,KS,Kansas,39.3514,-101.72,5965,G2001810,5A,G2001810,2.749138796
Sullivan,Sullivan,Sullivan County,42113,PA,Pennsylvania,41.4462,-76.5122,5935,G4201130,5A,G4200810,31.09321372
Taylor,Taylor,Taylor County,19173,IA,Iowa,40.7374,-94.6964,5932,G1901730,5A,G1901450,22.82244521
Ohio,Ohio,Ohio County,18115,IN,Indiana,38.9501,-84.9652,5931,G1801150,4A,G2100150,21.77467713
Chouteau,Chouteau,Chouteau County,30015,MT,Montana,47.8806,-110.4353,5896,G3000150,6B,G3000130,58.03106173
Ontonagon,Ontonagon,Ontonagon County,26131,MI,Michigan,46.6644,-89.3148,5891,G2601310,7,G5501250,35.83807715
Prince of Wales-Hyder,Prince of Wales-Hyder,Prince of Wales-Hyder Census Area,2198,AK,Alaska,55.7997,-133.0192,5886,G0201980,7,G0201980,16.43131635
Mitchell,Mitchell,Mitchell County,20123,KS,Kansas,39.3933,-98.2094,5884,G2001230,5A,G2000290,40.1816301
Stanton,Stanton,Stanton County,31167,NE,Nebraska,41.9169,-97.1939,5877,G3101670,5A,G3101190,17.18634759
Bent,Bent,Bent County,8011,CO,Colorado,37.9551,-103.0717,5861,G0800110,5B,G0800990,27.70391324
Carson,Carson,Carson County,48065,TX,Texas,35.4035,-101.3542,5856,G4800650,4B,G4802330,20.35883239
Talbot,Talbot,Talbot County,13263,GA,Georgia,32.6995,-84.533,5837,G1302630,3A,G1302930,25.66112806
Gilpin,Gilpin,Gilpin County,8047,CO,Colorado,39.8575,-105.5226,5812,G0800470,7,G0800130,12.34300119
Ottawa,Ottawa,Ottawa County,20143,KS,Kansas,39.1325,-97.6502,5778,G2001430,4A,G2001690,22.99816408
San Saba,San Saba,San Saba County,48411,TX,Texas,31.1552,-98.8176,5775,G4804110,3A,G4802990,27.83940952
Emporia,Emporia,Emporia City,51595,VA,Virginia,36.6953,-77.5357,5761,G5105950,4A,G5100810,3.690053147
Alfalfa,Alfalfa,Alfalfa County,40003,OK,Oklahoma,36.731,-98.324,5744,G4000030,3A,G4001510,24.10759193
Garza,Garza,Garza County,48169,TX,Texas,33.1799,-101.2985,5734,G4801690,3B,G4804150,41.37504846
Lander,Lander,Lander County,32015,NV,Nevada,39.9337,-117.038,5729,G3200150,5B,G3200110,74.98950938
Gray,Gray,Gray County,20069,KS,Kansas,37.7382,-100.4379,5720,G2000690,4A,G2000550,23.76701411
Covington,Covington,Covington City,51580,VA,Virginia,37.7785,-79.9868,5716,G5105800,4A,G5100170,15.93354605
Ransom,Ransom,Ransom County,38073,ND,North Dakota,46.4562,-97.6574,5679,G3800730,6A,G3800170,66.77764665
McCook,McCook,McCook County,46087,SD,South Dakota,43.6743,-97.3684,5676,G4600870,6A,G4600790,30.66142083
Calhoun,Calhoun,Calhoun County,13037,GA,Georgia,31.5292,-84.6245,5668,G1300370,3A,G1300990,20.82468176
Audubon,Audubon,Audubon County,19009,IA,Iowa,41.6846,-94.9058,5657,G1900090,5A,G1900090,1.540423647
Lincoln,Lincoln,Lincoln County,27081,MN,Minnesota,44.4126,-96.2671,5655,G2700810,6A,G2701730,21.88469707
Cameron,Cameron,Cameron Parish,22023,LA,Louisiana,29.8754,-93.1937,5650,G2200230,2A,G4803610,44.08814009
Putnam,Putnam,Putnam County,17155,IL,Illinois,41.2045,-89.2858,5638,G1701550,5A,G1700990,13.72795831
Dixon,Dixon,Dixon County,31051,NE,Nebraska,42.4931,-96.8677,5632,G3100510,5A,G3101790,19.11140399
Lincoln,Lincoln,Lincoln County,8073,CO,Colorado,38.9881,-103.514,5630,G0800730,5B,G0800730,22.00286692
Tripp,Tripp,Tripp County,46123,SD,South Dakota,43.3459,-99.884,5615,G4601230,5A,G4601230,4.088870632
Cotton,Cotton,Cotton County,40033,OK,Oklahoma,34.2902,-98.3722,5603,G4000330,3A,G4000310,19.39467661
Lynn,Lynn,Lynn County,48305,TX,Texas,33.1768,-101.8161,5587,G4803050,3B,G4803030,32.73003917
Cook,Cook,Cook County,27031,MN,Minnesota,47.9026,-90.535,5574,G2700310,7,G2700310,11.56320035
Fillmore,Fillmore,Fillmore County,31059,NE,Nebraska,40.5247,-97.5965,5561,G3100590,5A,G3101850,25.81617337
Greer,Greer,Greer County,40055,OK,Oklahoma,34.9357,-99.5608,5548,G4000550,3A,G4000650,22.48384454
Washington,Washington,Washington County,20201,KS,Kansas,39.7842,-97.0875,5531,G2002010,5A,G2000290,42.1442293
Harper,Harper,Harper County,20077,KS,Kansas,37.1916,-98.0755,5525,G2000770,4A,G2000070,35.91726703
Luce,Luce,Luce County,26095,MI,Michigan,46.4707,-85.5444,5520,G2600950,7,G2600950,12.59204786
Cherry,Cherry,Cherry County,31031,NE,Nebraska,42.545,-101.1186,5505,G3100310,5A,G3100310,45.18548509
Jefferson,Jefferson,Jefferson County,40067,OK,Oklahoma,34.111,-97.8358,5491,G4000670,3A,G4001370,26.34048913
Alexander,Alexander,Alexander County,17003,IL,Illinois,37.1915,-89.3375,5488,G1700030,4A,G1700030,12.0395985
Day,Day,Day County,46037,SD,South Dakota,45.3671,-97.6074,5487,G4600370,6A,G4600290,45.0208555
Floyd,Floyd,Floyd County,48153,TX,Texas,34.0724,-101.3032,5478,G4801530,4B,G4801890,29.35987817
Hartley,Hartley,Hartley County,48205,TX,Texas,35.84,-102.6029,5465,G4802050,4B,G4802050,13.24098941
Norton,Norton,Norton County,20137,KS,Kansas,39.7844,-99.9035,5457,G2001370,5A,G2000650,28.70178762
Stark,Stark,Stark County,17175,IL,Illinois,41.0934,-89.7975,5436,G1701750,5A,G1701230,28.92385177
Yukon-Koyukuk,Yukon-Koyukuk,Yukon-Koyukuk Census Area,2290,AK,Alaska,65.5087,-151.3896,5433,G0202900,8,G0202900,54.72616385
Mahnomen,Mahnomen,Mahnomen County,27087,MN,Minnesota,47.3253,-95.8091,5429,G2700870,7,G2701190,18.66572944
Haskell,Haskell,Haskell County,48207,TX,Texas,33.1782,-99.7303,5420,G4802070,3B,G4804410,52.77314396
McHenry,McHenry,McHenry County,38049,ND,North Dakota,48.2346,-100.6363,5420,G3800490,7,G3800950,98.33116342
Boone,Boone,Boone County,31011,NE,Nebraska,41.7068,-98.0672,5413,G3100110,5A,G3100110,1.843735203
Morris,Morris,Morris County,20127,KS,Kansas,38.6874,-96.6499,5377,G2001270,4A,G2000610,26.35551715
Carter,Carter,Carter County,29035,MO,Missouri,36.9412,-90.9623,5365,G2900350,4A,G2900230,36.3448068
Walworth,Walworth,Walworth County,46129,SD,South Dakota,45.4299,-100.0315,5355,G4601290,6A,G4601290,27.25155641
Stewart,Stewart,Stewart County,13259,GA,Georgia,32.0785,-84.8352,5347,G1302590,3A,G1300530,20.50865146
Dewey,Dewey,Dewey County,46041,SD,South Dakota,45.1566,-100.8718,5343,G4600410,6A,G4601290,41.88728755
Hansford,Hansford,Hansford County,48195,TX,Texas,36.2774,-101.3546,5332,G4801950,4B,G4001390,27.77212903
Stevens,Stevens,Stevens County,20189,KS,Kansas,37.1923,-101.3121,5320,G2001890,4A,G4001390,37.7337478
Atchison,Atchison,Atchison County,29005,MO,Missouri,40.4308,-95.4281,5312,G2900050,5A,G1900710,22.17201382
Johnson,Johnson,Johnson County,31097,NE,Nebraska,40.3926,-96.2651,5298,G3100970,5A,G3101310,31.42520625
Coal,Coal,Coal County,40029,OK,Oklahoma,34.5882,-96.2978,5294,G4000290,3A,G4000050,16.74595136
Pulaski,Pulaski,Pulaski County,17153,IL,Illinois,37.2232,-89.1266,5279,G1701530,4A,G1700030,12.73176232
Crosby,Crosby,Crosby County,48107,TX,Texas,33.6147,-101.3,5265,G4801070,3B,G4803030,35.82210073
Wirt,Wirt,Wirt County,54105,WV,West Virginia,39.0224,-81.3787,5264,G5401050,4A,G5401070,22.699856
Delta,Delta,Delta County,48119,TX,Texas,33.3863,-95.6723,5251,G4801190,3A,G4802230,15.953348
Aleutians West,Aleutians West,Aleutians West Census Area,2016,AK,Alaska,52.798,-106.6061,5251,G0200160,6B,G3001050,317.5732148
Brule,Brule,Brule County,46015,SD,South Dakota,43.7181,-99.0809,5247,G4600150,6A,G4600150,17.2634819
Polk,Polk,Polk County,31143,NE,Nebraska,41.1869,-97.5684,5223,G3101430,5A,G3101850,20.40416795
Warren,Warren,Warren County,13301,GA,Georgia,33.4089,-82.6768,5218,G1303010,3A,G1301890,13.92342476
Martin,Martin,Martin County,48317,TX,Texas,32.306,-101.9513,5213,G4803170,3B,G4803290,21.35358901
